# t   L2_u
4.26 161.023 192.839
4.28 161.762 194.26
4.3 162.485 195.689
4.32 163.253 197.128
4.34 164.015 198.575
4.36 164.852 200.032
4.38 165.692 201.497
4.4 166.492 202.971
4.42 167.328 204.455
4.44 168.149 205.948
4.46 168.985 207.45
4.48 169.819 208.961
4.5 170.649 210.482
4.52 171.481 212.012
4.54 172.304 213.552
4.56 173.131 215.101
4.58 173.955 216.66
4.6 174.783 218.228
4.62 175.6 219.806
4.64 176.427 221.394
4.66 177.239 222.992
4.68 178.061 224.599
4.7 178.894 226.217
4.72 179.714 227.844
4.74 180.55 229.482
4.76 181.363 231.13
4.78 182.193 232.787
4.8 183.023 234.455
4.82 183.851 236.134
4.84 184.676 237.822
4.86 185.485 239.521
4.88 186.316 241.231
4.9 187.145 242.951
4.92 187.964 244.682
4.94 188.771 246.423
4.96 189.596 248.175
4.98 190.439 249.938
