# t   L2_u
0 1.546e-06 0
0.02 3.08777 28.5246
0.04 6.2197 28.883
0.06 9.31566 29.2439
0.08 12.4732 29.6074
0.1 15.6201 29.9735
0.12 18.6949 30.3422
0.14 21.8242 30.7135
0.16 24.8816 31.0875
0.18 27.7851 31.4641
0.2 30.7729 31.8433
0.22 33.7686 32.2253
0.24 36.7799 32.6099
0.26 39.7137 32.9973
0.28 42.6971 33.3873
0.3 45.6992 33.7802
0.32 48.7236 34.1757
0.34 51.6958 34.5741
0.36 54.7473 34.9753
0.38 57.8822 35.3792
0.4 61.038 35.786
0.42 64.1455 36.1957
0.44 67.203 36.6082
0.46 70.3472 37.0236
0.48 73.4677 37.4418
0.5 76.4866 37.863
0.52 79.582 38.2871
0.54 82.6595 38.7142
0.56 85.4366 39.1442
0.58 88.2567 39.5772
0.6 91.0262 40.0132
0.62 93.8187 40.4523
0.64 96.6696 40.8943
0.66 99.5008 41.3395
0.68 102.3 41.7876
0.7 105.193 42.2389
0.72 108.052 42.6933
0.74 110.842 43.1508
0.76 113.653 43.6115
0.78 116.514 44.0753
0.8 119.361 44.5423
0.82 122.217 45.0125
0.84 125.175 45.486
0.86 128.253 45.9627
0.88 131.431 46.4426
0.9 134.341 46.9258
0.92 137.459 47.4123
0.94 140.568 47.9021
0.96 143.577 48.3953
0.98 146.447 48.8919
1 149.401 49.3918
1.02 152.377 49.8951
1.04 155.241 50.4018
1.06 158.275 50.912
1.08 161.288 51.4256
1.1 164.218 51.9427
1.12 167.148 52.4633
1.14 170.073 52.9874
1.16 173.073 53.5151
1.18 176.107 54.0463
1.2 179.128 54.5812
1.22 182.145 55.1196
1.24 185.106 55.6617
1.26 187.997 56.2074
1.28 190.924 56.7568
1.3 193.869 57.3098
1.32 196.86 57.8666
1.34 200.008 58.4272
1.36 203.031 58.9914
1.38 205.92 59.5595
1.4 208.863 60.1314
1.42 211.849 60.7071
1.44 214.726 61.2867
1.46 217.603 61.8701
1.48 220.549 62.4574
1.5 223.5 63.0487
1.52 226.417 63.6439
1.54 229.431 64.243
1.56 232.426 64.8462
1.58 235.499 65.4534
1.6 238.704 66.0646
1.62 241.693 66.6798
1.64 244.703 67.2992
1.66 247.686 67.9226
1.68 250.655 68.5502
1.7 253.552 69.182
1.72 256.515 69.818
1.74 259.384 70.4581
1.76 262.343 71.1025
1.78 265.122 71.7512
