# t   L2_u
4.26 162.515 192.242
4.28 163.269 193.656
4.3 164.021 195.079
4.32 164.764 196.511
4.34 165.523 197.952
4.36 166.269 199.401
4.38 167.017 200.86
4.4 167.758 202.327
4.42 168.51 203.804
4.44 169.255 205.29
4.46 170.001 206.785
4.48 170.747 208.289
4.5 171.495 209.803
4.52 172.253 211.326
4.54 173.008 212.858
4.56 173.766 214.4
4.58 174.514 215.951
4.6 175.264 217.512
4.62 176.031 219.082
4.64 176.803 220.663
4.66 177.554 222.253
4.68 178.305 223.852
4.7 179.039 225.462
4.72 179.794 227.082
4.74 179.724 228.711
4.76 180.472 230.351
4.78 181.207 232
4.8 181.948 233.66
4.82 182.742 235.33
4.84 183.543 237.011
4.86 184.339 238.701
4.88 185.162 240.402
4.9 185.952 242.114
4.92 186.79 243.836
4.94 187.612 245.569
4.96 188.465 247.312
4.98 189.261 249.066
