# t   L2_u
4.42 822.55 206.642
4.44 826.592 208.151
4.46 830.457 209.67
4.48 834.109 211.197
4.5 837.812 212.735
4.52 841.584 214.281
4.54 845.349 215.838
4.56 849.808 217.404
4.58 854.373 218.98
4.6 858.18 220.565
4.62 862.21 222.161
4.64 866.196 223.766
4.66 870.111 225.381
4.68 874.145 227.006
4.7 878.108 228.641
4.72 882.867 230.287
4.74 886.877 231.942
4.76 890.737 233.608
4.78 895.291 235.284
4.8 899.812 236.97
4.82 903.595 238.667
4.84 908.105 240.374
4.86 911.832 242.092
4.88 917.033 243.82
4.9 920.913 245.559
4.92 926.333 247.309
4.94 930.319 249.069
4.96 935.192 250.841
4.98 940.945 252.623
